Number,Year,Date,Source,Plant Height,Stem Diameter,Leaf Width,Leaf Length,NDVI,RVI,LNC,LNA,LAI,LDW,Photo Path,Sensor Path
R617,2024,20241009,2024,108.0,9.0,43.0,44.0,0.32,1.97,2.45,0.14,1.45,0.07,"images/517,617/1728454792_1728454309_5.jpg;images/517,617/1728461903_1728461500_5.jpg;images/517,617/1728519446_1728519096_5.jpg;images/517,617/1728526712_1728526304_5.jpg",../data.csv
R618,2024,20241009,2024,108.0,12.0,21.0,36.0,0.48,2.6,2.69,0.12,1.3,0.07,"images/517,617/1728454792_1728454309_5.jpg;images/517,617/1728461903_1728461500_5.jpg;images/517,617/1728519446_1728519096_5.jpg;images/517,617/1728526712_1728526304_5.jpg",../data.csv
R619,2024,20241009,2024,84.0,12.0,37.0,23.0,0.41,2.71,2.68,0.19,1.3,0.07,"images/517,617/1728454792_1728454309_5.jpg;images/517,617/1728461903_1728461500_5.jpg;images/517,617/1728519446_1728519096_5.jpg;images/517,617/1728526712_1728526304_5.jpg",../data.csv
R627,2024,20241009,2024,97.0,14.0,35.0,39.0,0.4,2.48,2.35,0.16,1.17,0.06,"images/517,617/1728454792_1728454309_5.jpg;images/517,617/1728461903_1728461500_5.jpg;images/517,617/1728519446_1728519096_5.jpg;images/517,617/1728526712_1728526304_5.jpg",../data.csv
R628,2024,20241009,2024,130.0,13.0,43.0,40.0,0.49,2.58,2.35,0.2,1.1,0.07,"images/517,617/1728454792_1728454309_5.jpg;images/517,617/1728461903_1728461500_5.jpg;images/517,617/1728519446_1728519096_5.jpg;images/517,617/1728526712_1728526304_5.jpg",../data.csv
R629,2024,20241009,2024,104.0,10.0,51.0,40.0,0.42,1.74,2.84,0.16,1.29,0.06,"images/517,617/1728454792_1728454309_5.jpg;images/517,617/1728461903_1728461500_5.jpg;images/517,617/1728519446_1728519096_5.jpg;images/517,617/1728526712_1728526304_5.jpg",../data.csv
L111,2024,20241010,2024,141.0,11.0,36.0,57.0,0.31,2.82,2.35,0.17,2.06,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L112,2024,20241010,2024,61.0,8.0,18.0,29.0,0.31,2.67,2.48,0.16,1.58,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L113,2024,20241010,2024,130.0,11.0,45.0,53.0,0.46,2.21,2.24,0.12,1.4,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L121,2024,20241010,2024,96.0,12.0,32.0,47.0,0.48,3.79,2.1,0.18,1.69,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L122,2024,20241010,2024,121.0,11.0,44.0,52.0,0.3,2.76,2.09,0.13,1.95,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L123,2024,20241010,2024,93.0,8.0,40.0,34.0,0.43,2.74,2.85,0.21,0.95,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L214,2024,20241010,2024,115.0,12.0,44.0,42.0,0.39,1.99,2.63,0.16,1.17,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L215,2024,20241010,2024,120.0,15.0,30.0,45.0,0.41,2.64,2.23,0.19,1.7,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L216,2024,20241010,2024,101.0,12.0,23.0,41.0,0.41,2.15,1.95,0.1,1.2,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L224,2024,20241010,2024,137.0,11.0,31.0,42.0,0.44,2.54,2.45,0.16,2.17,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L225,2024,20241010,2024,76.0,11.0,18.0,29.0,0.51,2.88,2.32,0.2,1.18,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L226,2024,20241010,2024,92.0,13.0,36.0,42.0,0.42,3.04,2.36,0.17,1.81,0.06,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L211,2024,20241010,2024,129.0,12.0,38.0,46.0,0.43,2.64,2.23,0.09,0.89,0.06,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L212,2024,20241010,2024,111.0,11.0,39.0,33.0,0.4,1.98,2.25,0.14,1.82,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L213,2024,20241010,2024,87.0,17.0,49.0,62.0,0.48,2.82,3.26,0.15,1.54,0.08,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L221,2024,20241010,2024,93.0,14.0,24.0,29.0,0.41,2.64,2.77,0.14,1.83,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L222,2024,20241010,2024,95.0,13.0,46.0,45.0,0.49,2.89,2.08,0.15,1.84,0.07,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L223,2024,20241010,2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"images/111,211/1728540944_1728540664_4.jpg;images/111,211/1728548156_1728547864_4.jpg;images/111,211/1728605752_1728605464_4.jpg;images/111,211/1728613084_1728612771_4.jpg",../data.csv
L311,2024,20241010,2024,103.0,9.0,25.0,39.0,0.39,2.78,1.99,0.12,1.36,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L312,2024,20241010,2024,98.0,15.0,40.0,42.0,0.53,3.15,1.6,0.2,1.49,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L313,2024,20241010,2024,87.0,12.0,38.0,30.0,0.51,2.04,2.8,0.15,1.62,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L321,2024,20241010,2024,130.0,12.0,37.0,45.0,0.49,2.53,2.32,0.07,1.1,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L322,2024,20241010,2024,101.0,10.0,47.0,54.0,0.45,2.22,2.54,0.13,2.18,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
L323,2024,20241010,2024,88.0,10.0,38.0,37.0,0.5,1.82,2.54,0.13,1.71,0.07,"images/214,311/1728519382_1728519100_5.jpg;images/214,311/1728526592_1728526300_5.jpg;images/214,311/1728541052_1728540707_5.jpg;images/214,311/1728548214_1728547905_5.jpg",../data.csv
CK11,2024,20241010,2024,110.0,12.0,25.0,32.0,0.42,2.76,3.09,0.18,1.55,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
CK12,2024,20241010,2024,50.0,6.0,5.0,12.0,0.45,1.95,1.79,0.12,0.83,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
CK13,2024,20241010,2024,98.0,9.0,42.0,41.0,0.46,2.55,1.54,0.13,1.64,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
CK21,2024,20241010,2024,91.0,13.0,22.0,41.0,0.46,0.95,2.45,0.15,1.43,0.06,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
CK22,2024,20241010,2024,110.0,12.0,36.0,52.0,0.42,2.13,2.92,0.16,1.69,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
CK23,2024,20241010,2024,96.0,12.0,41.0,47.0,0.57,2.51,1.41,0.18,1.41,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L411,2024,20241010,2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L412,2024,20241010,2024,99.0,13.0,35.0,47.0,0.47,2.34,1.85,0.12,1.7,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L413,2024,20241010,2024,73.0,11.0,13.0,33.0,0.26,1.79,2.46,0.09,1.6,0.06,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L421,2024,20241010,2024,96.0,16.0,34.0,34.0,0.42,2.38,2.54,0.2,1.55,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L422,2024,20241010,2024,134.0,13.0,51.0,55.0,0.4,2.36,2.25,0.12,1.23,0.06,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L423,2024,20241010,2024,106.0,14.0,46.0,49.0,0.35,1.89,2.45,0.15,1.57,0.07,"images/11,411/1728526754_1728526334_6.jpg;images/11,411/1728541216_1728540745_6.jpg;images/11,411/1728548406_1728547945_6.jpg;images/11,411/1728606029_1728605547_6.jpg",../data.csv
L511,2024,20241010,2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L512,2024,20241010,2024,105.0,11.0,34.0,46.0,0.57,2.17,2.71,0.11,1.52,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L513,2024,20241010,2024,104.0,12.0,40.0,44.0,0.3,2.35,2.47,0.19,1.9,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L521,2024,20241010,2024,125.0,15.0,40.0,48.0,0.52,2.5,2.69,0.17,1.43,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L522,2024,20241010,2024,97.0,11.0,20.0,32.0,0.37,2.31,2.23,0.19,1.51,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L523,2024,20241010,2024,96.0,10.0,34.0,41.0,0.54,2.24,1.96,0.19,1.32,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L611,2024,20241010,2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L612,2024,20241010,2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L613,2024,20241010,2024,102.0,13.0,25.0,28.0,0.35,1.56,1.49,0.13,1.44,0.06,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L621,2024,20241010,2024,98.0,15.0,27.0,37.0,0.45,2.96,2.68,0.2,1.62,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L622,2024,20241010,2024,108.0,12.0,46.0,43.0,0.36,2.84,2.55,0.13,1.73,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L623,2024,20241010,2024,116.0,10.0,44.0,40.0,0.4,2.88,1.94,0.15,1.67,0.07,"images/511,611/1728519282_1728519063_4.jpg;images/511,611/1728526480_1728526264_4.jpg;images/511,611/1728540915_1728540664_4.jpg;images/511,611/1728548102_1728547863_4.jpg",../data.csv
L514,2024,20241010,2024,105.0,12.0,33.0,45.0,0.42,3.08,2.03,0.11,1.54,0.06,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L515,2024,20241010,2024,120.0,13.0,29.0,31.0,0.4,3.38,2.05,0.23,1.02,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L516,2024,20241010,2024,84.0,10.0,27.0,36.0,0.33,2.37,2.17,0.13,1.86,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L524,2024,20241010,2024,131.0,14.0,24.0,49.0,0.37,2.1,2.27,0.17,1.04,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L525,2024,20241010,2024,106.0,10.0,33.0,41.0,0.35,2.35,2.38,0.24,1.8,0.08,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L526,2024,20241010,2024,134.0,12.0,38.0,32.0,0.49,1.92,1.93,0.12,1.73,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L614,2024,20241010,2024,94.0,12.0,29.0,45.0,0.4,2.71,1.85,0.13,1.65,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L615,2024,20241010,2024,121.0,10.0,41.0,39.0,0.33,2.37,2.21,0.13,1.77,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L616,2024,20241010,2024,109.0,15.0,48.0,40.0,0.28,2.86,2.15,0.16,1.51,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L624,2024,20241010,2024,110.0,11.0,44.0,46.0,0.46,2.4,1.4,0.15,1.55,0.07,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L625,2024,20241010,2024,119.0,12.0,43.0,40.0,0.26,1.44,1.87,0.15,1.33,0.06,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
L626,2024,20241010,2024,113.0,10.0,27.0,36.0,0.33,2.09,2.61,0.16,1.19,0.06,"images/514,614/1728526638_1728526302_5.jpg;images/514,614/1728541078_1728540705_5.jpg;images/514,614/1728548291_1728547906_5.jpg;images/514,614/1728605890_1728605506_5.jpg",../data.csv
R114,2024,20241010,2024,123.0,8.0,25.0,41.0,0.42,2.13,2.13,0.2,1.73,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R115,2024,20241010,2024,91.0,10.0,39.0,30.0,0.43,1.96,2.31,0.19,1.83,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R116,2024,20241010,2024,87.0,12.0,36.0,35.0,0.47,3.03,2.87,0.2,1.63,0.08,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R124,2024,20241010,2024,117.0,12.0,33.0,50.0,0.45,2.72,1.93,0.13,1.51,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R125,2024,20241010,2024,96.0,12.0,31.0,44.0,0.45,2.01,2.06,0.13,1.18,0.06,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R126,2024,20241010,2024,125.0,12.0,38.0,44.0,0.49,2.1,2.1,0.18,1.36,0.06,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R217,2024,20241010,2024,80.0,12.0,26.0,32.0,0.56,2.03,2.14,0.12,1.91,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R218,2024,20241010,2024,102.0,11.0,38.0,41.0,0.41,2.05,2.46,0.19,2.05,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R219,2024,20241010,2024,101.0,13.0,34.0,44.0,0.38,2.94,2.26,0.16,1.33,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R227,2024,20241010,2024,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R228,2024,20241010,2024,93.0,14.0,31.0,46.0,0.41,2.42,2.53,0.17,1.84,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R229,2024,20241010,2024,114.0,10.0,35.0,41.0,0.44,2.51,2.13,0.2,1.31,0.07,"images/114,217/1728541424_1728540788_7.jpg;images/114,217/1728548581_1728547972_7.jpg;images/114,217/1728606280_1728605588_7.jpg;images/114,217/1728613482_1728612790_7.jpg",../data.csv
R2110,2024,20241010,2024,79.0,11.0,17.0,32.0,0.51,2.44,2.43,0.18,1.76,0.07,"images/2110,314/1728526821_1728526345_6.jpg;images/2110,314/1728541264_1728540750_6.jpg;images/2110,314/1728548418_1728547932_6.jpg;images/2110,314/1728606111_1728605546_6.jpg",../data.csv
R2111,2024,20241010,2024,120.0,12.0,38.0,39.0,0.33,2.21,2.31,0.12,1.19,0.07,"images/2110,314/1728526821_1728526345_6.jpg;images/2110,314/1728541264_1728540750_6.jpg;images/2110,314/1728548418_1728547932_6.jpg;images/2110,314/1728606111_1728605546_6.jpg",../data.csv
